jahr;foerderungswerber;foerderungsart;mediumtyp;zeitung;gesetzlichegrundlage;status;foerderungsbetrag;"1. Teilbetrag";"2. Teilbetrag";ablehnungsgrund
2020;"Kleine Zeitung GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"20419,00";"10209,50";"10209,50";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;KURIER;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"30278,00";"15139,00";"15139,00";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"KRONEN ZEITUNG";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"22944,00";"11472,00";"11472,00";
2020;"NEUE Zeitungs GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"NEUE Vorarlberger Tageszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"544,00";"272,00";"272,00";
2020;"Oberösterreichische Media Data Vertriebs- und Verlags GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Oberösterreichisches Volksblatt";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"1270,00";"635,00";"635,00";
2020;"OÖN Redaktion GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"OÖ NACHRICHTEN";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"28217,00";"14108,50";"14108,50";
2020;"Russmedia Verlag GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"VN - Vorarlberger Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"9288,00";"4644,00";"4644,00";
2020;"Schlüsselverlag J. S. Moser GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"TIROLER TAGESZEITUNG";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"36347,00";"18173,50";"18173,50";
2020;"STANDARD Verlagsgesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"DER STANDARD";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"44151,00";"22075,50";"22075,50";
2020;"BVZ Burgenländische Volkszeitung GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"BVZ - Burgenländische Volkszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"199,00";"99,50";"99,50";
2020;"Die Furche-Zeitschriften-Betriebs-Gesellschaft m.b.H. & Co. KG.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"DIE FURCHE";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"30037,00";"15018,50";"15018,50";
2020;"Diözese Linz";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"KirchenZeitung Diözese Linz";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"744,00";"372,00";"372,00";
2020;"Falter - Zeitschriften Gesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;FALTER;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"5642,00";"2821,00";"2821,00";
2020;"Kleine Zeitung GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"KLEINE KINDERZEITUNG";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"13508,00";"6754,00";"6754,00";
2020;"Kroatischer Presseverein (Hrvatsko stamparsko drustvo)";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"HRVATSKE NOVINE";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"950,00";"475,00";"475,00";
2020;"KURIER Zeitungsverlag und Druckerei Gesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;PROFIL;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"8233,00";"4116,50";"4116,50";
2020;"Murtaler Zeitung GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Murtaler Zeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"218,00";"109,00";"109,00";
2020;"Niederösterreichisches Pressehaus Druck- und Verlagsgesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"NÖN - Niederösterreichische Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"2199,00";"1099,50";"1099,50";
2020;"Seelsorgeamt der Diözese Gurk";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Der Sonntag - Kärntner Kirchenzeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"5,00";"2,50";"2,50";
2020;"Unterkärntner Nachrichten Verlags GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"UNTERKÄRNTNER NACHRICHTEN";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"252,00";"126,00";"126,00";
2020;"VGN Medien Holding GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;NEWS;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"4465,00";"2232,50";"2232,50";
2020;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Sonderförderung TZ";;"""DIE PRESSE"" Unabhängige Tageszeitung für Österreich";"Abschnitt IVa PresseFG 2004";abgeschlossen;"220743,00";"220743,00";",00";
2020;"""Salzburger Nachrichten"" Verlagsgesellschaft m.b.H. & Co KG";"Sonderförderung TZ";;"SALZBURGER NACHRICHTEN";"Abschnitt IVa PresseFG 2004";abgeschlossen;"235842,00";"235842,00";",00";
2020;"AHVV Verlags GmbH";"Sonderförderung TZ";;"Tageszeitung HEUTE";"Abschnitt IVa PresseFG 2004";abgeschlossen;"1842148,00";"1842148,00";",00";
2020;"Kleine Zeitung GmbH & Co KG";"Sonderförderung TZ";;"KLEINE ZEITUNG";"Abschnitt IVa PresseFG 2004";abgeschlossen;"928906,00";"928906,00";",00";
2020;"KRONE - Verlag Gesellschaft m.b.H. & Co. KG.";"Sonderförderung TZ";;"KRONEN ZEITUNG";"Abschnitt IVa PresseFG 2004";abgeschlossen;"2300000,00";"2300000,00";",00";
2020;"KURIER Zeitungsverlag und Druckerei Gesellschaft m.b.H.";"Sonderförderung TZ";;KURIER;"Abschnitt IVa PresseFG 2004";abgeschlossen;"531873,00";"531873,00";",00";
2020;"Mediengruppe ""ÖSTERREICH"" GmbH";"Sonderförderung TZ";;ÖSTERREICH;"Abschnitt IVa PresseFG 2004";abgeschlossen;"344342,00";"344342,00";",00";
2020;"Mediengruppe ""ÖSTERREICH"" GmbH";"Sonderförderung TZ";;"OE24";"Abschnitt IVa PresseFG 2004";abgeschlossen;"1689363,00";"1689363,00";",00";
2020;"NEUE Zeitungs GmbH";"Sonderförderung TZ";;"NEUE VORARLBERGER TAGESZEITUNG";"Abschnitt IVa PresseFG 2004";abgeschlossen;"50640,00";"50640,00";",00";
2020;"Oberösterreichische Media Data Vertriebs- und Verlags GmbH";"Sonderförderung TZ";;"OBERÖSTERREICHISCHES VOLKSBLATT";"Abschnitt IVa PresseFG 2004";abgeschlossen;"55363,00";"55363,00";",00";
2020;"OÖN Redaktion GmbH & Co KG";"Sonderförderung TZ";;"OÖ NACHRICHTEN";"Abschnitt IVa PresseFG 2004";abgeschlossen;"397367,00";"397367,00";",00";
2020;"Russmedia Verlag GmbH";"Sonderförderung TZ";;"VORARLBERGER NACHRICHTEN";"Abschnitt IVa PresseFG 2004";abgeschlossen;"175077,00";"175077,00";",00";
2020;"Schlüsselverlag J. S. Moser GmbH";"Sonderförderung TZ";;"TIROLER TAGESZEITUNG KOMPAKT";"Abschnitt IVa PresseFG 2004";abgeschlossen;"40748,00";"40748,00";",00";
2020;"Schlüsselverlag J. S. Moser GmbH";"Sonderförderung TZ";;"TIROLER TAGESZEITUNG";"Abschnitt IVa PresseFG 2004";abgeschlossen;"293965,00";"293965,00";",00";
2020;"Seelsorgeamt der Diözese Gurk";"Sonderförderung TZ";;"SONNTAG - Kärntner Kirchenzeitung";"Abschnitt IVa PresseFG 2004";abgelehnt;",00";",00";",00";
2020;"STANDARD Verlagsgesellschaft m.b.H.";"Sonderförderung TZ";;"DER STANDARD";"Abschnitt IVa PresseFG 2004";abgeschlossen;"221880,00";"221880,00";",00";
2020;"VGN Medien Holding GmbH";"Sonderförderung TZ";;"TV MEDIA";"Abschnitt IVa PresseFG 2004";abgelehnt;",00";",00";",00";
2020;"VGN Medien Holding GmbH";"Sonderförderung TZ";;NEWS;"Abschnitt IVa PresseFG 2004";abgelehnt;",00";",00";",00";
2020;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Vertriebsförderung von Tageszeitungen";;"""DIE PRESSE"" Unabhängige Tageszeitung für Österreich und ""Die Presse am Sonntag""";"Abschnitt II PresseFG 2004";abgeschlossen;"403442,32";"201721,16";"201721,16";
2020;"""Salzburger Nachrichten"" Verlagsgesellschaft m.b.H. & Co KG";"Vertriebsförderung von Tageszeitungen";;"SALZBURGER NACHRICHTEN";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"Kleine Zeitung GmbH & Co KG";"Vertriebsförderung von Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Vertriebsförderung von Tageszeitungen";;KURIER;"Abschnitt II PresseFG 2004";abgeschlossen;"403442,32";"201721,16";"201721,16";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Vertriebsförderung von Tageszeitungen";;"KRONEN ZEITUNG";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"Mediengruppe ""ÖSTERREICH"" GmbH";"Vertriebsförderung von Tageszeitungen";;ÖSTERREICH;"Abschnitt II PresseFG 2004";abgelehnt;",00";",00";",00";
2020;"NEUE Zeitungs GmbH";"Vertriebsförderung von Tageszeitungen";;"NEUE Vorarlberger Tageszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"403442,32";"201721,16";"201721,16";
2020;"Oberösterreichische Media Data Vertriebs- und Verlags GmbH";"Vertriebsförderung von Tageszeitungen";;"Oberösterreichisches Volksblatt";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"OÖN Redaktion GmbH & Co KG";"Vertriebsförderung von Tageszeitungen";;"OÖ NACHRICHTEN";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"Russmedia Verlag GmbH";"Vertriebsförderung von Tageszeitungen";;"VN - Vorarlberger Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"Schlüsselverlag J. S. Moser GmbH";"Vertriebsförderung von Tageszeitungen";;"TIROLER TAGESZEITUNG";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"STANDARD Verlagsgesellschaft m.b.H.";"Vertriebsförderung von Tageszeitungen";;"DER STANDARD";"Abschnitt II PresseFG 2004";abgeschlossen;"504302,88";"252151,44";"252151,44";
2020;"""W 3"" Verlagsgesellschaft m.b.H. & Co Verlag KG";"Vertriebsförderung von Wochenzeitungen";;"Zur Zeit - Die Wochenzeitung für Österreich";"Abschnitt II PresseFG 2004";abgeschlossen;"103294,70";"51647,35";"51647,35";
2020;"Agrar Media Verlagsgesellschaft mbH";"Vertriebsförderung von Wochenzeitungen";;"ÖSTERREICHISCHE BAUERNZEITUNG/BAUERNBÜNDLER";"Abschnitt II PresseFG 2004";abgeschlossen;"231561,80";"115780,90";"115780,90";
2020;"Badener Zeitungsverlag GmbH";"Vertriebsförderung von Wochenzeitungen";;"BADENER ZEITUNG";"Abschnitt II PresseFG 2004";abgeschlossen;"21376,00";"10688,00";"10688,00";
2020;"Bischöfliches Ordinariat, Diözese Graz-Seckau";"Vertriebsförderung von Wochenzeitungen";;"SONNTAGSBLATT für Steiermark";"Abschnitt II PresseFG 2004";abgeschlossen;"231561,80";"115780,90";"115780,90";
2020;"Bischöfliches Seelsorgeamt";"Vertriebsförderung von Wochenzeitungen";;"NEDELJA  Slowenische Kirchenzeitung der Diözese Gurk";"Abschnitt II PresseFG 2004";abgeschlossen;"43013,00";"21506,50";"21506,50";
2020;"BVZ Burgenländische Volkszeitung GmbH";"Vertriebsförderung von Wochenzeitungen";;"BVZ - Burgenländische Volkszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"137166,30";"68583,15";"68583,15";
2020;"Die Furche-Zeitschriften-Betriebs-Gesellschaft m.b.H. & Co. KG.";"Vertriebsförderung von Wochenzeitungen";;"DIE FURCHE";"Abschnitt II PresseFG 2004";abgeschlossen;"177530,70";"88765,35";"88765,35";
2020;"Diözese Eisenstadt - Bischöfliches Ordinariat Generalvikar Mag. Martin Korpitsch";"Vertriebsförderung von Wochenzeitungen";;"MARTINUS - Kirchenzeitung der Diözese Eisenstadt";"Abschnitt II PresseFG 2004";abgeschlossen;"155736,70";"77868,35";"77868,35";
2020;"Diözese Eisenstadt, Kroatische Sektion im Pastoralamt";"Vertriebsförderung von Wochenzeitungen";;"GLASNIK  Crikvene novine Zeljezanske biskupije";"Abschnitt II PresseFG 2004";abgeschlossen;"19523,80";"9761,90";"9761,90";
2020;"Diözese Feldkirch";"Vertriebsförderung von Wochenzeitungen";;"KirchenBlatt Vorarlberg";"Abschnitt II PresseFG 2004";abgeschlossen;"136212,80";"68106,40";"68106,40";
2020;"Diözese Innsbruck - Bischöfliches Ordinariat";"Vertriebsförderung von Wochenzeitungen";;"TIROLER SONNTAG - Kirchenzeitung der Diözese Innsbruck";"Abschnitt II PresseFG 2004";abgeschlossen;"187292,60";"93646,30";"93646,30";
2020;"Diözese Linz";"Vertriebsförderung von Wochenzeitungen";;"KirchenZeitung Diözese Linz";"Abschnitt II PresseFG 2004";abgeschlossen;"231561,80";"115780,90";"115780,90";
2020;"Diözese St. Pölten";"Vertriebsförderung von Wochenzeitungen";;"Kirche bunt  St. Pöltner Kirchenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"185249,40";"92624,70";"92624,70";
2020;"Falter - Zeitschriften Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;FALTER;"Abschnitt II PresseFG 2004";abgeschlossen;"227021,40";"113510,70";"113510,70";
2020;"Freiheitliche Partei Österreichs";"Vertriebsförderung von Wochenzeitungen";;"NEUE FREIE ZEITUNG";"Abschnitt II PresseFG 2004";abgeschlossen;"133375,10";"66687,55";"66687,55";
2020;"Kitzbüheler Anzeiger Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"KITZBÜHELER ANZEIGER";"Abschnitt II PresseFG 2004";abgeschlossen;"21376,00";"10688,00";"10688,00";
2020;"Kleine Zeitung GmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;"KLEINE KINDERZEITUNG";"Abschnitt II PresseFG 2004";abgeschlossen;"39597,10";"19798,55";"19798,55";
2020;"Kroatischer Presseverein (Hrvatsko stamparsko drustvo)";"Vertriebsförderung von Wochenzeitungen";;"HRVATSKE NOVINE";"Abschnitt II PresseFG 2004";abgeschlossen;"27242,60";"13621,30";"13621,30";
2020;"KURIER Zeitungsverlag und Druckerei Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;PROFIL;"Abschnitt II PresseFG 2004";abgeschlossen;"231561,80";"115780,90";"115780,90";
2020;"Murtaler Zeitung GmbH";"Vertriebsförderung von Wochenzeitungen";;"Murtaler Zeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"17100,80";"8550,40";"8550,40";
2020;"NEUES LAND Medien GesmbH";"Vertriebsförderung von Wochenzeitungen";;"NEUES LAND";"Abschnitt II PresseFG 2004";abgeschlossen;"231561,80";"115780,90";"115780,90";
2020;"Niederösterreichisches Pressehaus Druck- und Verlagsgesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;NÖN;"Abschnitt II PresseFG 2004";abgeschlossen;"240642,70";"120321,35";"120321,35";
2020;"Ordinariat der Erzdiözese Salzburg";"Vertriebsförderung von Wochenzeitungen";;"RUPERTUSBLATT - Wochenzeitung der Erzdiözese Salzburg";"Abschnitt II PresseFG 2004";abgeschlossen;"155736,70";"77868,35";"77868,35";
2020;"Osttiroler Bote Medienunternehmen GesmbH";"Vertriebsförderung von Wochenzeitungen";;"OSTTIROLER BOTE";"Abschnitt II PresseFG 2004";abgeschlossen;"21376,00";"10688,00";"10688,00";
2020;"Raiffeisen Media GmbH";"Vertriebsförderung von Wochenzeitungen";;RAIFFEISENZEITUNG;"Abschnitt II PresseFG 2004";abgeschlossen;"204319,30";"102159,65";"102159,65";
2020;"Salzburger Verlagshausgesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"SALZBURGER WOCHE";"Abschnitt II PresseFG 2004";abgeschlossen;"231561,80";"115780,90";"115780,90";
2020;"Seelsorgeamt der Diözese Gurk";"Vertriebsförderung von Wochenzeitungen";;"SONNTAG - Kärntner Kirchenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"120510,50";"60255,25";"60255,25";
2020;"SloMedia - Slovenski medijski center - Slowenisches Medienzentrum GmbH";"Vertriebsförderung von Wochenzeitungen";;NOVICE;"Abschnitt II PresseFG 2004";abgeschlossen;"51571,70";"25785,85";"25785,85";
2020;"TIPS Zeitungs GmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;"ISCHLER WOCHE";"Abschnitt II PresseFG 2004";abgeschlossen;"21376,00";"10688,00";"10688,00";
2020;"Unterkärntner Nachrichten Verlags GmbH";"Vertriebsförderung von Wochenzeitungen";;"UNTERKÄRNTNER NACHRICHTEN";"Abschnitt II PresseFG 2004";abgeschlossen;"21376,00";"10688,00";"10688,00";
2020;"VGN Medien Holding GmbH";"Vertriebsförderung von Wochenzeitungen";;NEWS;"Abschnitt II PresseFG 2004";abgeschlossen;"174352,40";"87176,20";"87176,20";
2020;"VGN Medien Holding GmbH";"Vertriebsförderung von Wochenzeitungen";;"TV Media";"Abschnitt II PresseFG 2004";abgeschlossen;"236102,20";"118051,10";"118051,10";
2020;"Wallig Ennstaler Druckerei und Verlag GmbH";"Vertriebsförderung von Wochenzeitungen";;"DER ENNSTALER";"Abschnitt II PresseFG 2004";abgeschlossen;"21376,00";"10688,00";"10688,00";
2020;"Wiener Dom-Verlag Gesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"DER SONNTAG - Die Zeitung der Erzdiözese Wien";"Abschnitt II PresseFG 2004";abgeschlossen;"177530,70";"88765,35";"88765,35";
2020;"Verein zur Förderung der Nutzung von Zeitungen in der Schule";"Zuschuss an Vereinigungen zur Leseförderungen";;"MISCHA - Medien in Schule und Ausbildung, Verein zur Förderung der Nutzung von";"§ 11 Abs.2 Z 1 PresseFG 2004";abgeschlossen;"234301,00";"117150,50";"117150,50";
2020;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"""DIE PRESSE"" Unabhängige Tageszeitung für Österreich und ""Die Presse am Sonntag""";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2020;"""Salzburger Nachrichten"" Verlagsgesellschaft m.b.H. & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"SALZBURGER NACHRICHTEN";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2020;"Kleine Zeitung GmbH & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"Kleine Zeitung Steiermark und Kärnten";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"Zeitungen in der schulischen Ausbildung";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2020;"STANDARD Verlagsgesellschaft m.b.H.";"Zuschuss zu den Kosten angestellter Auslandskorrespondenten";;"DER STANDARD";"§ 11 Abs.1 PresseFG 2004";abgeschlossen;"40000,00";"20000,00";"20000,00";
2020;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"""DIE PRESSE"" Unabhängige Tageszeitung für Österreich und ""Die Presse am Sonntag""";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"20000,00";"10000,00";"10000,00";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"KRONEN ZEITUNG";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"20000,00";"10000,00";"10000,00";
2020;"Mediaprint Zeitungs- und Zeitschriftenverlag Gesellschaft m.b.H & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;KURIER;"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"20000,00";"10000,00";"10000,00";
2020;"NEUE Zeitungs GmbH";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"NEUE Vorarlberger Tageszeitung";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"3000,00";"1500,00";"1500,00";
2020;"OÖN Redaktion GmbH & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"OÖ NACHRICHTEN";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"20000,00";"10000,00";"10000,00";
2020;"Russmedia Verlag GmbH";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"VN - Vorarlberger Nachrichten";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"3500,00";"1750,00";"1750,00";
2020;"Niederösterreichisches Pressehaus Druck- und Verlagsgesellschaft m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;NÖN;"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"1756,00";"878,00";"878,00";
2020;"Styria Medienhaus Lifestyle GmbH & Co KG";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;WIENERIN;"§ 10 Abs.1 PresseFG 2004";abgelehnt;",00";",00";;
2020;"Medienhaus Wien - Forschung und Weiterbildung GmbH";"Zuschuss zu Forschungsprojekten";;"DIVERSITÄT UND JOURNALISMUS: Die Bedeutung von Pluralität in den Medien. Internationale Forschungsansätze, Analysen zur Situation in Österreich.";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"16002,00";"8001,00";"8001,00";
2020;"Medienhaus Wien - Forschung und Weiterbildung GmbH";"Zuschuss zu Forschungsprojekten";;"CORONA KOMMUNIZIEREN: Die Rolle österreichischer Nachrichtenmedien bei der Information zur weltweiten Pandemie und die Wahrnehmung der Krisenkommunikation in der österreichischen Bevölkerung";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"12668,00";"6334,00";"6334,00";
2020;"Univ.-Prof. Dr. Rudolf Renger";"Zuschuss zu Forschungsprojekten";;"DATAFICATION IN AUSTRIAN JOURNALISM - Zum Wandel des österreichischen Journalismus durch Digitalisierung, Automatisierung, Computergenerierung und Datafizierung";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"17069,00";"8534,50";"8534,50";
2021;"""Die Presse"" Verlags-Gesellschaft m.b.H. & Co KG";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"""Die Presse"" Unabhängige Tageszeitung für Österreich";"Abschnitt III PresseFG 2004";abgeschlossen;"1036467,40";"518233,70";"518233,70";
2021;"NEUE Zeitungs GmbH";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"NEUE Vorarlberger Tageszeitung";"Abschnitt III PresseFG 2004";abgeschlossen;"671320,60";"335660,30";"335660,30";
2021;"Oberösterreichische Media Data Vertriebs- und Verlags GmbH";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Oberösterreichisches Volksblatt";"Abschnitt III PresseFG 2004";abgeschlossen;"656028,30";"328014,15";"328014,15";
2021;"STANDARD Verlagsgesellschaft m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"DER STANDARD";"Abschnitt III PresseFG 2004";abgeschlossen;"878183,70";"439091,85";"439091,85";
2021;"Forum Journalismus und Medien Wien - Verein Wiener Medienfortbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"fjum_forum journalismus und medien wien";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"219986,00";"109993,00";"109993,00";
2021;"Friedrich Austerlitz-Institut für JournalistInnenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Friedrich Austerlitz Institut";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"4894,00";"2447,00";"2447,00";
2021;"Friedrich Funder Institut für Publizistik, Medienforschung und Journalistenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Friedrich Funder Institut für Publizistik, Medienforschung und Journalistenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"23769,00";"11884,50";"11884,50";
2021;"Katholische Medien Akademie (KMA)";"Förderung von Vereinigungen der Journalistenausbildung";;"Katholische Medien Akademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"60840,00";"30420,00";"30420,00";
2021;"Kuratorium für Journalistenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Kuratorium für Journalistenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"205894,00";"102947,00";"102947,00";
2021;"OÖ Journalistenakademie";"Förderung von Vereinigungen der Journalistenausbildung";;"OÖ Journalistenakademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"54460,00";"27230,00";"27230,00";
2021;"Tiroler Journalismusakademie";"Förderung von Vereinigungen der Journalistenausbildung";;"Tiroler Journalismusakademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"33117,00";"16558,50";"16558,50";
2021;"Österreichische Gesellschaft für Publizistik und Medienforschung";"Förderung von Vereinigungen der Journalistenausbildung";;GESPU;"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"5440,00";"2720,00";"2720,00";
2021;"Klub der Wirtschaftspublizisten";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Klub der Wirtschaftspublizisten";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"3744,00";"1872,00";"1872,00";
2021;"OÖ Presseclub";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"OÖ Presseclub";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"8424,00";"4212,00";"4212,00";
